colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceStringType,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
513,http://purl.obolibrary.org/obo/EUPATH_0058763,How to use PrEP well (Adherence,jilindequestionnaire_data_2022-02-01_0550::x513,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=How to use PrEP well (Adherence)),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=How to use PrEP well (Adherence)),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
516,http://purl.obolibrary.org/obo/EUPATH_0058764,Other,jilindequestionnaire_data_2022-02-01_0550::x516,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
514,http://purl.obolibrary.org/obo/EUPATH_0058765,Reminder of clinic appointment,jilindequestionnaire_data_2022-02-01_0550::x514,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Reminder of clinic appointment),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Reminder of clinic appointment),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
509,http://purl.obolibrary.org/obo/EUPATH_0058766,Side effects,jilindequestionnaire_data_2022-02-01_0550::x509,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Side effects),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Side effects),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
517,http://purl.obolibrary.org/obo/EUPATH_0058767,Unknown,jilindequestionnaire_data_2022-02-01_0550::x517,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
506,http://purl.obolibrary.org/obo/EUPATH_0058768,What is PrEP,jilindequestionnaire_data_2022-02-01_0550::x506,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=What is PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=What is PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
511,http://purl.obolibrary.org/obo/EUPATH_0058769,When to stop using PrEP,jilindequestionnaire_data_2022-02-01_0550::x511,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=When to stop using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=When to stop using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
510,http://purl.obolibrary.org/obo/EUPATH_0058770,Where to get PrEP,jilindequestionnaire_data_2022-02-01_0550::x510,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Where to get PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Where to get PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
508,http://purl.obolibrary.org/obo/EUPATH_0058771,Who can use PrEP,jilindequestionnaire_data_2022-02-01_0550::x508,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the CHV? (choice=Who can use PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058291,Type of PrEP received from CHV ,144. What information concerning PrEP did you receive from the CHV? (choice=Who can use PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
545,http://purl.obolibrary.org/obo/EUPATH_0058772,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x545,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
539,http://purl.obolibrary.org/obo/EUPATH_0058773,Benefits of using PrEP,jilindequestionnaire_data_2022-02-01_0550::x539,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Benefits of using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Benefits of using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
542,http://purl.obolibrary.org/obo/EUPATH_0058774,Contact information of nearest facility,jilindequestionnaire_data_2022-02-01_0550::x542,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Contact information of nearest facility),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Contact information of nearest facility),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
534,http://purl.obolibrary.org/obo/EUPATH_0058775,How does PrEP work,jilindequestionnaire_data_2022-02-01_0550::x534,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=How does PrEP work),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=How does PrEP work),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
540,http://purl.obolibrary.org/obo/EUPATH_0058776,How to use PrEP well (Adherence,jilindequestionnaire_data_2022-02-01_0550::x540,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=How to use PrEP well (Adherence)),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=How to use PrEP well (Adherence)),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
543,http://purl.obolibrary.org/obo/EUPATH_0058777,Other,jilindequestionnaire_data_2022-02-01_0550::x543,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
541,http://purl.obolibrary.org/obo/EUPATH_0058778,Reminder of clinic appointment,jilindequestionnaire_data_2022-02-01_0550::x541,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Reminder of clinic appointment),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Reminder of clinic appointment),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
536,http://purl.obolibrary.org/obo/EUPATH_0058779,Side effects,jilindequestionnaire_data_2022-02-01_0550::x536,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Side effects),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Side effects),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
544,http://purl.obolibrary.org/obo/EUPATH_0058780,Unknown,jilindequestionnaire_data_2022-02-01_0550::x544,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
533,http://purl.obolibrary.org/obo/EUPATH_0058781,What is PrEP,jilindequestionnaire_data_2022-02-01_0550::x533,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=What is PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=What is PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
538,http://purl.obolibrary.org/obo/EUPATH_0058782,When to stop using PrEP,jilindequestionnaire_data_2022-02-01_0550::x538,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=When to stop using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=When to stop using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
537,http://purl.obolibrary.org/obo/EUPATH_0058783,Where to get PrEP,jilindequestionnaire_data_2022-02-01_0550::x537,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Where to get PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Where to get PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
535,http://purl.obolibrary.org/obo/EUPATH_0058784,Who can use PrEP,jilindequestionnaire_data_2022-02-01_0550::x535,,jilindequestionnaire_data_2022-02-01_0550,What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Who can use PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058293,Type of PrEP received from PE/YPP,148. What information concerning PrEP did you receive from the Peer Educator/YPP? (choice=Who can use PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
603,http://purl.obolibrary.org/obo/EUPATH_0058785,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x603,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
595,http://purl.obolibrary.org/obo/EUPATH_0058786,Benefits of using PrEP,jilindequestionnaire_data_2022-02-01_0550::x595,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=Benefits of using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=Benefits of using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
600,http://purl.obolibrary.org/obo/EUPATH_0058787,Contact information of nearest facility,jilindequestionnaire_data_2022-02-01_0550::x600,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=Contact information of nearest facility),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=Contact information of nearest facility),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
590,http://purl.obolibrary.org/obo/EUPATH_0058788,How does PrEP work,jilindequestionnaire_data_2022-02-01_0550::x590,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=How does PrEP work),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=How does PrEP work),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
596,http://purl.obolibrary.org/obo/EUPATH_0058789,How to store PrEP,jilindequestionnaire_data_2022-02-01_0550::x596,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=How to store PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=How to store PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
598,http://purl.obolibrary.org/obo/EUPATH_0058790,How to use PrEP well (Adherence,jilindequestionnaire_data_2022-02-01_0550::x598,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=How to use PrEP well (Adherence)),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=How to use PrEP well (Adherence)),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
601,http://purl.obolibrary.org/obo/EUPATH_0058791,Other,jilindequestionnaire_data_2022-02-01_0550::x601,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
599,http://purl.obolibrary.org/obo/EUPATH_0058792,Reminder of clinic appointment,jilindequestionnaire_data_2022-02-01_0550::x599,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive from the Peer educator? (choice=Reminder of clinic appointment),Participant,http://purl.obolibrary.org/obo/EUPATH_0058295,Type of PrEP received from peer educator (PE),159. What information did you receive from the Peer educator? (choice=Reminder of clinic appointment),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
